,,,,,,,,"2009",,,,,"2010",,,,
"קוד סעיף","שם סעיף","קוד תחום","שם תחום","קוד תוכנית","שם תוכנית","קוד תקנה","שם תקנה","תקציב מקורי - הוצאות נטו","תקציב מקורי - הוצאה מותנית בהכנסה","תקציב מקורי - הכנסה מיועדת","תקציב מקורי - הרשאה להתחייב","תקציב מקורי - שיא כא","תקציב מקורי - הוצאות נטו","תקציב מקורי - הוצאה מותנית בהכנסה","תקציב מקורי - הכנסה מיועדת","תקציב מקורי - הרשאה להתחייב","תקציב מקורי - שיא כא"
,,,,,,"1010916","אמצעי ביטחון - הנשיא","0","0","0","0","0","0","0","0","0","0"
,,,,,,"1010927","שכ""ד-השתתפות באוצר","5","0","0","0","0","5","0","0","0","0"
,,,,,,"1010928","שכר דירה וארנונה","602","0","0","0","0","602","0","0","0","0"
,,,,,,"1010929","ארנונה","0","0","0","0","0",,,,,
,,,,,,"1010930","אחזקה","2098","0","0","0","0","2098","0","0","0","0"
,,,,,,"1010931","השתתפות גורמי חוץ","0","0","-785","0","0","0","0","-785","0","0"
,,,,,,"1010934","השתלמויות ורווחת","350","0","0","0","0","350","0","0","0","0"
,,,,,,"1010951","דואר טלפונים ומשלוחים","600","0","0","0","0","600","0","0","0","0"
,,,,,,"1010957","מחשוב","650","0","0","0","0","650","0","0","0","0"
,,,,,,"1010958","השתתפות באוצר - מיחשוב","60","0","0","0","0","60","0","0","0","0"
,,,,,,"1010960","שכירות רכב","15","0","0","0","0","15","0","0","0","0"
,,,,,,"1010961","החזר הוצאות רכב","1436","0","0","0","0","1557","0","0","0","0"
,,,,,,"1010962","אחזקת רכב ממשלתי","629","0","0","0","0","629","0","0","0","0"
,,,,,,"1010963","דלק","163","0","0","0","0","163","0","0","0","0"
,,,,,,"1010964","רכישת רכבים","0","0","0","0","0",,,,,
,,,,,,"1010990","השתתפות הנשיא בכלכלתו","0","0","-15","0","0","0","0","-15","0","0"
,,,,,,"1010991","רזרבה לשכר דירה","236","0","0","0","0","236","0","0","0","0"
,,,,"10110","טיסות לחו""ל","1011001","טיסות לחו""ל","4096","0","0","0","0","4204","0","0","0","0"
,,,,,,"1011002","הכנסה מגורמי חוץ","0","0","0","0","0","0","0","0","0","0"
,,"102","רזרבות","10201","רזרבות","1020101","רזרבה להתיקרויות בשכר","579","0","0","0","0","576","0","0","0","0"
,,,,,,"1020106","רזרבה לקניות בחו""ל","126","0","0","0","0","131","0","0","0","0"
,,,,,,"1020108","רזרבה להתייקרויות","4","0","0","0","0","4","0","0","0","0"
,,,,,,"1020109","רזרבה לעמידה ביעד","367","0","0","0","0","367","0","0","0","0"
,,"199","חשבון מעבר","19999","חשבון מעבר","1999999","חשבון מעבר","0","0","0","0","0","0","0","0","0","0"
"2","הכנסת","202","חברי הכנסת","20201","מרכיבי שכר חברי הכנסת","2020101","שכר חברי הכנסת","53000","0","0","0","0","50700","0","0","0","0"
,,,,,,"2020102","אחזקת רכב חברי כנסת","0","0","0","0","0",,,,,
,,,,"20202","תנאי חברי הכנסת","2020201","עוזרים לחברי הכנסת","29300","0","0","0","0","28600","0","0","0","0"
,,,,,,"2020204","קשר לציבור חברי כנסת","13500","0","0","0","0","13000","0","0","0","0"
,,,,,,"2020207","שכר דירה ומלונות","2200","0","0","0","0","2500","0","0","0","0"
,,,,,,"2020209","רכב לחברי הכנסת","10000","0","0","0","0","10500","0","0","0","0"
,,,,,,"2020211","אבטחה ומיגון חברי כנסת","6000","0","0","0","0","7500","0","0","0","0"
,,,,,,"2020212","השתתפות בהוצאות","100","0","0","0","0","100","0","0","0","0"
,,,,,,"2020213","לימודי שפות חברי כנסת","120","0","0","0","0","120","0","0","0","0"
,,"203","פעולות הכנסת","20301","שירותים מקצועיים","2030101","מחקר ופעולות - המרכז","800","0","0","0","0","800","0","0","0","0"
,,,,,,"2030103","כיבוד המוגש בועדות","500","0","0","0","0","730","0","0","0","0"
